Date,Open,High,Low,Close,Adj Close,Volume
1992-10-30,10.000000,10.000000,10.000000,10.000000,7.075058,0
1992-11-02,10.000000,10.000000,10.000000,10.000000,7.075058,0
1992-11-03,9.890000,9.890000,9.890000,9.890000,6.997230,0
1992-11-04,9.810000,9.810000,9.810000,9.810000,6.940632,0
1992-11-05,9.850000,9.850000,9.850000,9.850000,6.968933,0
1992-11-06,9.860000,9.860000,9.860000,9.860000,6.976005,0
1992-11-09,9.880000,9.880000,9.880000,9.880000,6.990160,0
1992-11-10,9.900000,9.900000,9.900000,9.900000,7.004309,0
1992-11-11,10.050000,10.050000,10.050000,10.050000,7.110434,0
1992-11-12,10.060000,10.060000,10.060000,10.060000,7.117509,0
1992-11-13,10.050000,10.050000,10.050000,10.050000,7.110434,0
1992-11-16,10.020000,10.020000,10.020000,10.020000,7.089210,0
1992-11-17,10.000000,10.000000,10.000000,10.000000,7.075058,0
1992-11-18,10.090000,10.090000,10.090000,10.090000,7.138732,0
1992-11-19,10.120000,10.120000,10.120000,10.120000,7.159962,0
1992-11-20,10.190000,10.190000,10.190000,10.190000,7.209481,0
1992-11-23,10.150000,10.150000,10.150000,10.150000,7.181185,0
1992-11-24,10.220000,10.220000,10.220000,10.220000,7.230712,0
1992-11-25,10.230000,10.230000,10.230000,10.230000,7.237781,0
1992-11-27,10.250000,10.250000,10.250000,10.250000,7.251930,0
1992-11-30,10.250000,10.250000,10.250000,10.250000,7.251930,0
1992-12-01,10.240000,10.240000,10.240000,10.240000,7.244859,0
1992-12-02,10.220000,10.220000,10.220000,10.220000,7.230712,0
1992-12-03,10.220000,10.220000,10.220000,10.220000,7.230712,0
1992-12-04,10.260000,10.260000,10.260000,10.260000,7.259010,0
1992-12-07,10.350000,10.350000,10.350000,10.350000,7.322685,0
1992-12-08,10.380000,10.380000,10.380000,10.380000,7.343907,0
1992-12-09,10.360000,10.360000,10.360000,10.360000,7.329759,0
1992-12-10,10.320000,10.320000,10.320000,10.320000,7.301460,0
1992-12-11,10.300000,10.300000,10.300000,10.300000,7.287307,0
1992-12-14,10.270000,10.270000,10.270000,10.270000,7.266080,0
1992-12-15,10.270000,10.270000,10.270000,10.270000,7.266080,0
1992-12-16,10.240000,10.240000,10.240000,10.240000,7.244859,0
1992-12-17,10.340000,10.340000,10.340000,10.340000,7.315611,0
1992-12-18,10.510000,10.510000,10.510000,10.510000,7.435884,0
1992-12-21,10.500000,10.500000,10.500000,10.500000,7.428813,0
1992-12-22,10.470000,10.470000,10.470000,10.470000,7.407586,0
1992-12-23,10.420000,10.420000,10.420000,10.420000,7.372213,0
1992-12-24,10.450000,10.450000,10.450000,10.450000,7.393437,0
1992-12-28,10.430000,10.430000,10.430000,10.430000,7.379286,0
1992-12-29,10.350000,10.350000,10.350000,10.350000,7.365052,0
1992-12-30,10.360000,10.360000,10.360000,10.360000,7.372169,0
1992-12-31,10.260000,10.260000,10.260000,10.260000,7.301010,0
1993-01-04,10.230000,10.230000,10.230000,10.230000,7.279658,0
1993-01-05,10.180000,10.180000,10.180000,10.180000,7.244081,0
1993-01-06,10.130000,10.130000,10.130000,10.130000,7.208501,0
1993-01-07,10.050000,10.050000,10.050000,10.050000,7.151577,0
1993-01-08,10.040000,10.040000,10.040000,10.040000,7.144461,0
1993-01-11,10.080000,10.080000,10.080000,10.080000,7.172922,0
1993-01-12,10.080000,10.080000,10.080000,10.080000,7.172922,0
1993-01-13,10.120000,10.120000,10.120000,10.120000,7.201387,0
1993-01-14,10.210000,10.210000,10.210000,10.210000,7.265429,0
1993-01-15,10.240000,10.240000,10.240000,10.240000,7.286776,0
1993-01-18,10.200000,10.200000,10.200000,10.200000,7.258307,0
1993-01-19,10.100000,10.100000,10.100000,10.100000,7.187152,0
1993-01-20,10.080000,10.080000,10.080000,10.080000,7.172922,0
1993-01-21,10.140000,10.140000,10.140000,10.140000,7.215614,0
